service_id,status,name,monday_open_hours,tuesday_open_hours,wednesday_open_hours,thursday_open_hours,friday_open_hours,address,city,state,postcode,latitude,longitude,saturday_open_hours,parent_org,sunday_open_hours
41f67eec-bbac-57e2-f0f3-99d7ed0c0ee8,CLOSED,Breakthrough Psychology,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 2,710 Collins Street",Docklands,VIC,3008,-37.81991959,144.95054626,,,
a62531a5-73ed-e9a7-ccc2-aa13f12368aa,CLOSED,Positive Solutions Psychological Services,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,"Level 31,120 Collins Street",Melbourne,VIC,3000,-37.8166275,144.96382141,,,
04a8dd25-dc4e-deac-7b81-2080087d95d2,CLOSED,PsyAx - Neuropsychologists,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,"Level 27,101 Collins Street",Melbourne,VIC,3000,-37.81521988,144.97091675,,,
681f93c0-8ab0-4a69-1b1b-3cd95ceffb91,CLOSED,Victorian Counselling & Psychological Services - QV,08:00:00 - 19:45:00,08:00:00 - 19:45:00,08:00:00 - 19:45:00,08:00:00 - 19:45:00,08:00:00 - 18:00:00,62 WELLINGTON PARADE,East Melbourne,VIC,3002,-37.81638611,144.9882528,09:00:00 - 15:00:00,THE TRUSTEE FOR THE VCPS TRUST,
288cc080-ee99-c325-3690-9a836878a0d8,CLOSED,Victorian Counselling & Psychological Services - East Melbourne,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,"Eastbourne House,62 Wellington Parade",East Melbourne,VIC,3002,-37.81641769,144.98822021,,THE TRUSTEE FOR THE VCPS TRUST,
5b08ca32-1c16-4d60-a61f-492a6b0ea10f,CLOSED,Cova Psychology,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,"Suite 19 Level 1,12 COLLINS STREET",Melbourne,VIC,3000,-37.81316771,144.9730892,,,
0b5b4c51-4275-2b03-a139-7dc046fc0e5a,CLOSED,Carfi Psychological and Rehabilitation Services,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"The Clocktower Centre,Level 2 Suite 58,255 Drummond Street",Carlton,VIC,3053,-37.79985428,144.96792603,,,
f48fffea-1e28-199f-1e63-6de3c5cb055b,CLOSED,Shine Psychology,09:00:00 - 17:00:00,09:00:00 - 16:00:00,,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Tiara Tower ,Level 2,2706/50 Haig Street",Southbank,VIC,3006,-37.826838,144.956838,,,
302556f0-4baa-5739-84b1-7f11059b99f5,CLOSED,Jeffrey Cummins - Psychologist,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 1,550 Lonsdale Street",Melbourne,VIC,3000,-37.81320572,144.95581055,,,
9645229f-13c0-8f69-7e11-24fed027718a,UNKNOWN,Inner Melbourne Clinical Psychology - Kensington,,,,,,29 Lambeth Street,Kensington,VIC,3031,-37.789864,144.934482,,"BAULCH, JACQUELINE LEE",
0370522b-e2f5-0dba-3ce2-d684a860a7b7,CLOSED,Mindview Psychology,10:00:00 - 15:00:00,10:00:00 - 15:00:00,10:00:00 - 15:00:00,10:00:00 - 21:00:00,10:00:00 - 15:00:00,"Level 4, Suite 48,12 Collins Street",Melbourne,VIC,3000,-37.81319361,144.97314402,08:00:00 - 14:00:00,,
92e1376a-7b64-1002-fda8-570ab634ea1b,CLOSED,Reflective Counselling & Psychology,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,"The Melbourne Counselling & Psychology Centre,Level 3,178 Collins Street",Melbourne,VIC,3000,-37.81495285,144.96760559,08:00:00 - 14:00:00,,
13c0b8d6-0137-dbec-71f0-d82815de4d05,CLOSED,Central Melbourne Psychology,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 40,140 William Street",Melbourne,VIC,3000,-37.81595612,144.95874023,,,
9624254f-a7cb-bf48-fbc2-edd38a96d244,CLOSED,Shaw Psychology - Melbourne CBD,10:30:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 17:00:00,,,"Suite 502,365 Little Collins Street",Melbourne,VIC,3000,-37.81574684,144.96278695,09:00:00 - 12:30:00,"SHAW, DANIEL",
25f480c7-3c64-b115-3e91-be67d10a66b3,CLOSED,Dr Matthew Hughes - Clinical Neuropsychology - CBD,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 10,440 Collins Street",Melbourne,VIC,3000,-37.81702805,144.95977783,,,
13771165-a068-7871-98e3-c06ffde72838,CLOSED,People Psychology - Melbourne,08:00:00 - 21:00:00,08:00:00 - 21:00:00,08:00:00 - 21:00:00,08:00:00 - 21:00:00,08:00:00 - 21:00:00,"Level 32,367 COLLINS STREET",Melbourne,VIC,3000,-37.81728274,144.96243751,09:00:00 - 18:00:00,PEOPLE PSYCHOLOGY PTY LTD,
eed9a4f3-2897-7799-4588-df5c1e7c01af,CLOSED,Counselling in Melbourne,10:00:00 - 20:00:00,10:00:00 - 20:00:00,10:00:00 - 20:00:00,10:00:00 - 20:00:00,,"Exchange Tower,Floor 9 Suite 903,530 Little Collins Street",Melbourne,VIC,3000,-37.81687546,144.95709229,,,
75e2995d-e20b-d726-eb68-1007e44a5830,CLOSED,The Three Seas Psychology Group Melbourne,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 17:00:00,"Level 11,118 Queen Street",Melbourne,VIC,3000,-37.81565094,144.96130371,08:30:00 - 16:30:00,Salus Pty Ltd,
ef0b865c-89aa-9a7c-1f0e-7ac4d4521d22,CLOSED,Psylegal Psychology - Melbourne,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 17:00:00,"Level 2,488 Bourke Street",Melbourne,VIC,3000,-37.81501007,144.95921326,,,
85bfaf4a-b408-a5e5-3131-1162c70a33cc,CLOSED,MVS Psychology Group - Melbourne,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,"Level 7 Suite 1,350 COLLINS STREET",Melbourne,VIC,3000,-37.81601818,144.96268924,,,
b3b124a8-9998-e3d7-65eb-f92c4f07399d,CLOSED,The Salvation Army - Melbourne Counselling Service,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 18:00:00,09:00:00 - 16:00:00,"Level 2,69 Bourke Street",Melbourne,VIC,3000,-37.81250763,144.97163391,,The Trustee for THE SALVATION ARMY VICTORIA PROPERTY TRUST,
3d535121-10c6-5502-c739-2d530de96cff,UNKNOWN,Optimise Psychology,,,,,,"Level 9,85 Queen Street",Melbourne,VIC,3000,-37.8164978,144.96101379,,,
5c38349e-57e1-b4f9-81b2-efc990bbe936,CLOSED,Dr Annie Cantwell-Bartl - Psychologist,08:00:00 - 20:30:00,08:00:00 - 20:30:00,08:00:00 - 20:30:00,08:00:00 - 20:30:00,08:00:00 - 20:30:00,24 Market Street,Kensington,VIC,3031,-37.78949356,144.92709351,,,
72d31f81-3256-17de-110b-f9cbfed946de,CLOSED,Simon Parker Psychologist,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,,88 Rathdowne Street,Carlton,VIC,3053,-37.79790115,144.97070312,,,
4a8ba19b-24ff-8a1c-01f7-99865e806d15,CLOSED,Peter Tait Counselling,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 914,530 Little Collins Street",Melbourne,VIC,3000,-37.81686783,144.95709229,,,
6d69d6d8-ab99-43dd-7dc0-b702421030a4,CLOSED,Connect My Mind - Psychology,06:00:00 - 13:00:00,06:00:00 - 13:00:00,06:00:00 - 13:00:00,06:00:00 - 13:00:00,06:00:00 - 13:00:00,TeleHealth Provider - Online Access,Melbourne,VIC,3000,-37.8136276,144.9630576,06:00:00 - 13:00:00,,06:00:00 - 13:00:00
3c65a428-8c80-41ad-7f66-c8cbfab1ee86,CLOSED,Connect My Mind - Counselling,06:00:00 - 13:00:00,06:00:00 - 13:00:00,06:00:00 - 13:00:00,06:00:00 - 13:00:00,06:00:00 - 13:00:00,TeleHealth Provider - Online Access,Melbourne,VIC,3000,-37.8177615,144.9553974,06:00:00 - 13:00:00,,06:00:00 - 13:00:00
b5d91d65-65e7-c80c-db5e-7f4eac04704a,CLOSED,Al-Anon Family Groups - Victorian Southern Area,10:30:00 - 14:30:00,10:30:00 - 14:30:00,10:30:00 - 14:30:00,10:30:00 - 14:30:00,,"Level 7 Suite 2,43-51 Queen Street",Melbourne,VIC,3000,-37.81773758,144.96160889,,AL-ANON FAMILY GROUPS VICTORIAN SOUTHERN AREA INC,
e557ca41-0d8e-dbe4-8f29-54a33d505b55,CLOSED,Core Psychology Services,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,,"Collins Place,Suite 9,45 Collins Street",Melbourne,VIC,3000,-37.81406021,144.97232056,,,
cb744887-6e50-6a05-3555-9cf5e1c56bd0,CLOSED,Melbourne Cognitive Psychology - La Trobe Street,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,"Level 2,222 La Trobe Street",Melbourne,VIC,3000,-37.80963135,144.96287537,10:00:00 - 17:00:00,"DIEDERICH, JOACHIM",
d5f50dfa-40f3-89ba-68fb-1c7f7febc1df,UNKNOWN,Inner Melbourne Clinical Psychology - Melbourne,,,,,,"Level 1,423 LITTLE COLLINS STREET",Melbourne,VIC,3000,-37.81622935,144.96063771,,"BAULCH, JACQUELINE LEE",
57a7c7a9-5a19-9e57-5db2-346d274ba86d,CLOSED,Focus Psychology and Hypnotherapy,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,"Level 13,200 Queen Street",Melbourne,VIC,3000,-37.8135643,144.96046448,09:00:00 - 13:00:00,,
f6617d51-b04a-b01e-9f0a-58707037f98c,CLOSED,Relationships Counselling Professionals - East Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,Confidential Address,East Melbourne,VIC,3002,-37.81762695,144.9811554,,Relationships Counselling Professionals,
8a8a60e9-5906-a2fd-d088-45ed8e82869f,CLOSED,Wombat Housing and Support Services,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,195 Melrose Street,North Melbourne,VIC,3051,-37.7903595,144.94276428,,,
a7306157-13c1-2542-37db-9432e2592935,CLOSED,Vida Psychology - North Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 1A,13-21 Vale Street North Melbourne VIC 3051",North Melbourne,VIC,3051,-37.79998,144.95356,,Vida Psychology,
87704a7c-f918-a22b-a381-9b0b6623f78a,CLOSED,Judith Minster - Clinical Psychologist & Hypnotherapist,,10:00:00 - 18:00:00,,,10:00:00 - 18:00:00,"Suite 9,228 CLARENDON STREET",East Melbourne,VIC,3002,-37.80946633,144.98395942,08:30:00 - 12:30:00,VISUAL IMAGES PTY. LTD.,
47824b4e-6f70-8c28-110d-14e9922db8a2,UNKNOWN,Relationships Counselling Professionals - Melbourne,,,,,,Confidential Address,Melbourne,VIC,3000,-37.81523895,144.96353149,,Relationships Counselling Professionals,
6820165a-9868-5b62-c2f9-2ab1b5ddb4aa,UNKNOWN,Nicki Gazis - Clinical Psychologist,,,,,,7 RIVERSIDE QUAY,Southbank,VIC,3006,-37.82168938,144.96448778,,,
b2eb5b2b-0b6d-4155-8f1d-eb8947342e6d,CLOSED,Casey Anderson Counselling and Psychotherapy,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,201 CARDIGAN STREET,Carlton,VIC,3053,-37.80204127,144.96488637,,,
72b3f0a8-e4f0-4eef-39b6-5d7e8a09d213,CLOSED,Reimagine Psychology Melbourne,,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,"Ground Floor,3 Howard Street",West Melbourne,VIC,3003,-37.807015,144.952979,08:00:00 - 15:00:00,,
150e4402-25e9-40e7-ab24-f78177a7f00d,CLOSED,Kit Casey - Psychologist,,,,,09:00:00 - 18:00:00,62 WELLINGTON PARADE,East Melbourne,VIC,3002,-37.81638611,144.9882528,09:00:00 - 12:00:00,,
8706dbe4-1645-4f59-8737-03ba3b2792d7,CLOSED,Symmetry Mental Health Network,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,198 DRUMMOND STREET,Carlton,VIC,3053,-37.80179223,144.96870688,09:00:00 - 19:00:00,,
5b66f69b-a300-40e1-8fac-66134e78e63e,CLOSED,Peyton Psychology,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 17:00:00,29 Argyle Place S,Carlton,VIC,3053,-37.80364581,144.96536036,,,
27fcd93b-0e5d-41f3-ac16-c42b5a7fd58f,CLOSED,Monarch Mental Health Group - Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 1, Level,4, 20 Collins Street",Melbourne,VIC,3000,-37.81324797,144.97288621,,,
8e8c74c6-3dea-d728-dff0-7560e30f7162,CLOSED,East Melbourne Psychology,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 18:00:00,23 Lansdowne Street,East Melbourne,VIC,3002,-37.80910492,144.9781189,09:00:00 - 17:00:00,,
4a406884-a2af-af6d-66dc-6221a7e6fa5a,CLOSED,Dr Lolita Ellims - Psychiatrist,09:00:00 - 12:00:00,09:00:00 - 12:00:00,09:00:00 - 12:00:00,09:00:00 - 12:00:00,09:00:00 - 12:00:00,"Epworth Freemasons,Suite 126,320 Victoria Parade",East Melbourne,VIC,3002,-37.80957031,144.98188782,,,
6dfbebce-ddbb-d055-ee28-ffbdf2a8e270,UNKNOWN,Jennifer Fahey - Psychologist,,,,,,155 Drummond Street,Carlton,VIC,3053,-37.80273056,144.96775818,,,
8d8183f4-7133-cc65-62e4-7cbb123479ed,CLOSED,Reinforce Inc. (Victorian Association Of Intellectually Disadvantaged Citizens),10:00:00 - 16:00:00,10:00:00 - 16:00:00,10:00:00 - 16:00:00,10:00:00 - 16:00:00,10:00:00 - 16:00:00,"Level 2,247 Flinders Lane",Melbourne,VIC,3000,-37.81699371,144.96617126,,,
eeff9bb8-cec8-7327-15df-64818d8ab312,CLOSED,NorthWestern Mental Health - Eating Disorders Program,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Royal Melbourne Hospital, Level 2, John Cade Unit,Level 2,300 Grattan Street",Parkville,VIC,3052,-37.79881287,144.95608521,,Royal Melbourne Hospital,
0377580c-583c-07cb-3ec3-538154fd7f5f,CLOSED,Inner West Area Mental Health Service - John Cade Adult Acute Inpatient Unit,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Royal Melbourne Hospital,Level 1,300 Grattan Street",Parkville,VIC,3052,-37.79881287,144.95608521,,MELBOURNE HEALTH,
f77fdeb6-fac6-0f85-6bfd-fd9b43e63050,CLOSED,Paul Reid - Counselling & Psychotherapy,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,96 Elgin Street,Carlton,VIC,3053,-37.79734421,144.97151184,,,
fb0c474c-a04b-666e-8d2f-3d49cdf4c079,CLOSED,Rob Russell - Psychologist,09:30:00 - 19:00:00,09:30:00 - 19:00:00,09:30:00 - 19:00:00,09:30:00 - 19:00:00,09:30:00 - 19:00:00,"Carlton Cloctower,Suite 19,255 Drummond Street",Carlton,VIC,3053,-37.79985428,144.96792603,,,
a1bf1bc0-07af-59b8-4ac6-e74cf82afedb,CLOSED,Inner West Area Mental Health Service - John Cade Adult Acute Inpatient Unit,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"John Cade Adult Acute Inpatient Unit,Level 1,300 Grattan Street",Parkville,VIC,3052,-37.79881287,144.95608521,,MELBOURNE HEALTH,
3fe74da6-58c8-d9d1-ed06-d2352bf2e3f1,CLOSED,Federation of Spanish Speaking Senior Citizens,,,,10:00:00 - 16:00:00,,247 251 Flinders Lane,Melbourne,VIC,3000,-37.81699371,144.96617126,,,
afddea3b-59eb-7a96-2b88-ee27e443b248,CLOSED,Victorian Hypnosis & Counselling,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,62 Wellington Parade,East Melbourne,VIC,3002,-37.8164978,144.98809814,,,
1b1b1f15-ebc2-487d-4c69-0e4263de768c,CLOSED,CTK Psychology & Emotional Wellbeing,,,,,,"Darling Terrace,145 Drummond Street",Carlton,VIC,3053,-37.80315781,144.9677887,09:30:00 - 14:00:00,,
